Year,Day,Time,AdjDate,AirTemp,Humidity,Dewpoint,VaporP,VaporPD,BarometricP,WindSpeed,WindDir,SD,MaxWind,Pan,SR,TSR,PAR,Rain,Rain2,SR1,SR24
2011,308,400,0.16665999999997894,7.251,70.89,2.33,0.722,0.296,101.29,4.226,310.1,21.52,8.27,69.72,0,0,0,0,0,0,0.63
2011,308,415,0.17709000000002106,7.27,70.18,2.21,0.716,0.304,101.28,4.08,302.7,23.27,9.87,69.72,0,0,0,0,0,0,0.37
2011,308,430,0.1875,7.324,69.73,2.17,0.714,0.31,101.28,3.798,314.6,22.43,7.472,69.73,0,0,0,0,0,0,0.54
2011,308,445,0.19790999999997894,7.319,69.99,2.21,0.716,0.307,101.29,4.187,308.1,23.41,9.87,69.73,0,0,0,0,0,0,0.78
2011,308,500,0.20834000000002106,7.33,70.13,2.25,0.718,0.306,101.29,4.544,310.2,22.26,9.07,69.79,0,0,0,0,0,0,0.78
2011,308,515,0.21875,7.302,71.12,2.42,0.727,0.295,101.31,3.213,312.1,22.2,9.07,69.88,0,0,0,0,0,0,0.55
2011,308,530,0.22915999999997894,7.298,71.1,2.42,0.727,0.295,101.31,3.603,310.7,20.85,6.673,69.89,0,0,0,0,0,0,0.93
2011,308,545,0.23959000000002106,7.316,70.6,2.33,0.722,0.301,101.31,3.624,312.1,28.08,9.07,69.89,0,0,0,0,0,0.09,1.12
2011,308,600,0.25,7.349,69.24,2.09,0.71,0.315,101.31,4.304,312.2,23.76,9.87,69.86,0,0,0,0,0,1.89,1.16
2011,308,615,0.26040999999997894,7.359,68.91,2.03,0.707,0.319,101.32,4.461,313.8,19.7,9.87,69.87,0,0,0,0,0,9.92,0.98
2011,308,630,0.27084000000002106,7.323,69.51,2.13,0.712,0.312,101.35,4.289,316.4,19.9,11.47,69.87,0,0,0,0,0,45.32,0.91
2011,308,645,0.28125,7.293,69.57,2.11,0.711,0.311,101.36,4.949,318,17.89,11.47,69.89,0.09,0.08,0.28,0,0,104,1.33
2011,308,700,0.29165999999997894,7.27,70.09,2.19,0.715,0.305,101.36,4.271,316.8,22.13,8.27,69.96,1.89,1.7,3.1,0,0,124.6,3.89
2011,308,715,0.30209000000002106,7.233,70.42,2.21,0.716,0.301,101.36,3.503,314.4,24.19,8.27,70.04,9.92,8.93,17.99,0,0,189.7,11.16
2011,308,730,0.3125,7.153,69.36,1.93,0.702,0.31,101.37,3.931,314.2,21.1,9.87,70.04,45.32,40.79,78.12,0,0,248.5,39.11
2011,308,745,0.32290999999997894,7.281,68.41,1.85,0.698,0.322,101.4,4.104,312.3,20.33,7.472,70.04,104,93.6,163.5,0,0,294.2,93.2
2011,308,800,0.33334000000002106,7.469,68.57,2.07,0.709,0.325,101.43,3.726,312,23.22,7.472,70.04,124.6,112.2,216,0,0,340.1,153
2011,308,815,0.34375,7.627,68.12,2.13,0.712,0.333,101.46,4.468,308,21.24,9.87,70.03,189.7,170.7,329.5,0,0,385.5,202.9
2011,308,830,0.35415999999997894,7.86,67.6,2.25,0.718,0.344,101.48,4.195,303.5,21.79,9.07,70.05,248.5,223.6,436.9,0,0,428.3,245.6
2011,308,845,0.36459000000002106,8.04,66.96,2.29,0.72,0.355,101.49,4.454,310.6,22,9.87,70.1,294.2,264.7,523.1,0,0,468.9,294.6
2011,308,900,0.375,8.48,66.04,2.52,0.732,0.376,101.52,4.32,307.4,22.78,8.27,70.19,340.1,306.1,606.2,0,0,503.4,342.5
2011,308,915,0.38540999999997894,8.76,65.21,2.6,0.736,0.393,101.53,4.73,307.3,21.16,9.87,70.18,385.5,346.9,687.8,0,0,539.8,389.6
2011,308,930,0.39584000000002106,9.18,64.23,2.79,0.746,0.415,101.55,4.269,313.8,20.89,8.27,70.23,428.3,385.5,764.4,0,0,571.6,434.3
2011,308,945,0.40625,9.59,63.55,3.03,0.759,0.435,101.56,4.164,312.2,24.16,8.27,70.23,468.9,422,836,0,0,599.2,477.1
2011,308,1000,0.41665999999997894,10.09,62.88,3.34,0.776,0.458,101.57,3.696,308.2,23.06,7.472,70.25,503.4,453.1,895,0,0,623.7,518.3
2011,308,1015,0.42709000000002106,10.4,62.27,3.51,0.785,0.476,101.54,3.554,315,21.14,7.472,70.27,539.8,485.8,956,0,0,646.4,554.8
2011,308,1030,0.4375,10.99,60.88,3.74,0.798,0.513,101.54,3.868,325.2,29.29,8.27,70.31,571.6,514.5,1013,0,0,660,587.3
2011,308,1045,0.44790999999997894,11.64,59.42,4.01,0.813,0.555,101.55,3.289,323.3,26.74,6.673,70.39,599.2,539.3,1056,0,0,676.8,616
2011,308,1100,0.45834000000002106,11.82,58.79,4.02,0.814,0.571,101.57,3.731,323.2,26.29,8.27,70.38,623.7,561.3,1098,0,0,684.2,643.7
2011,308,1115,0.46875,12.08,57.99,4.08,0.817,0.592,101.59,4.12,315.4,24.59,8.27,70.36,646.4,581.8,1133,0,0,691.2,666.5
2011,308,1130,0.47915999999997894,12.4,57.41,4.23,0.826,0.613,101.58,3.622,330.6,26.59,8.27,70.39,660,594,1149,0,0,694.3,685.9
2011,308,1145,0.48959000000002106,12.6,56.64,4.23,0.826,0.632,101.54,3.97,324.7,24.91,9.07,70.4,676.8,609.1,1174,0,0,690.6,701.4
2011,308,1200,0.5,13.07,55.61,4.4,0.836,0.668,101.53,3.358,317.9,23.97,6.673,70.41,684.2,615.8,1178,0,0,686.1,709.6
2011,308,1215,0.5104099999999789,13.45,54.33,4.42,0.837,0.704,101.49,3.502,322.2,23.99,7.472,70.48,691.2,622.1,1188,0,0,692.4,716.2
2011,308,1230,0.5208400000000211,13.54,54.39,4.52,0.843,0.707,101.45,3.687,316.6,27.39,6.673,70.53,694.3,624.9,1186,0,0,657.2,717.5
2011,308,1245,0.53125,14,53.17,4.62,0.849,0.748,101.46,3.33,342.5,28.93,6.673,70.56,690.6,621.5,1170,0,0,637.8,717.5
2011,308,1300,0.5416599999999789,14.13,52.51,4.57,0.846,0.765,101.51,4.013,322.6,23.23,8.27,70.56,686.1,617.5,1163,0,0,616.7,710.3
2011,308,1315,0.5520900000000211,14.29,52.74,4.79,0.859,0.769,101.5,3.826,313.7,24.58,6.673,70.64,692.4,623.2,1158,0,0,588.3,700.6
2011,308,1330,0.5625,14.62,51.71,4.81,0.86,0.803,101.49,3.478,332.7,28.88,8.27,70.71,657.2,591.5,1098,0,0,561.8,684.4
2011,308,1345,0.5729099999999789,14.58,51.67,4.76,0.857,0.802,101.47,3.776,331.3,27.63,8.27,70.74,637.8,574.1,1060,0,0,526.6,665
2011,308,1400,0.5833400000000211,14.97,50.61,4.82,0.861,0.84,101.46,3.35,329.8,25.78,7.472,70.86,616.7,555,1018,0,0,489.4,643.6
2011,308,1415,0.59375,15.02,50.87,4.94,0.868,0.839,101.46,2.877,320.8,29.58,5.874,70.88,588.3,529.5,960,0,0,454,618.2
2011,308,1430,0.6041599999999789,15.41,49.7,4.97,0.87,0.88,101.46,3.1,319.6,32.06,7.472,70.9,561.8,505.6,915,0,0,408.7,587.9
2011,308,1445,0.6145900000000211,15.52,49.17,4.92,0.867,0.896,101.47,3.289,316,31.03,6.673,70.99,526.6,473.9,846,0,0,364.8,553.3
2011,308,1500,0.625,15.97,48.66,5.19,0.883,0.931,101.48,3.188,305,31.75,6.673,71.04,489.4,440.5,775.8,0,0,320,516.6
2011,308,1515,0.6354099999999789,16.17,48.22,5.24,0.886,0.951,101.5,3.218,307,24.07,6.673,71.07,454,408.6,714.6,0,0,270.9,476.6
2011,308,1530,0.6458400000000211,15.94,48.78,5.19,0.883,0.927,101.51,3.348,321.4,28.15,6.673,71.21,408.7,367.8,631.2,0,0,220.8,432.9
2011,308,1545,0.65625,15.88,48.83,5.15,0.881,0.923,101.52,3.334,307.9,22.07,5.874,71.21,364.8,328.3,552.3,0,0,173.1,387.8
2011,308,1600,0.6666599999999789,16.16,47.75,5.09,0.877,0.96,101.51,2.722,319.7,24.79,5.874,71.28,320,288,473.9,0,0,128.2,339.5
2011,308,1615,0.6770900000000211,16.23,47.67,5.12,0.879,0.965,101.52,2.699,320.8,26.48,5.075,71.37,270.9,243.8,388.5,0,0,78.69,290.1
2011,308,1630,0.6875,16.19,47.73,5.1,0.878,0.961,101.54,2.949,317.7,21.65,5.874,71.37,220.8,198.8,306.3,0,0,34.44,239.6
2011,308,1645,0.6979099999999789,16.22,48.21,5.27,0.888,0.954,101.55,2.559,311.2,21.32,4.276,71.42,173.1,155.8,229.7,0,0,8.93,189.5
2011,308,1700,0.7083400000000211,16.11,47.9,5.07,0.876,0.953,101.56,2.398,332.7,24.68,5.874,71.51,128.2,115.3,158.8,0,0,2.3,139.9
2011,308,1715,0.71875,15.89,48.83,5.15,0.881,0.923,101.58,2.5,326.9,22.36,5.874,71.53,78.69,70.82,89.5,0,0,0.01,86
2011,308,1730,0.7291599999999789,15.6,50.26,5.3,0.89,0.881,101.62,2.146,313.9,20.97,4.276,71.53,34.44,30.99,43.85,0,0,0,36.92
2011,308,1745,0.7395900000000211,15.12,52.46,5.48,0.901,0.817,101.64,2.147,309.2,18.98,3.477,71.56,8.93,8.04,16.54,0,0,0,8.5
2011,308,1800,0.75,14.63,54.28,5.51,0.903,0.761,101.66,2.185,313.4,17.56,4.276,71.7,2.3,2.07,3.33,0,0,0,2.38
2011,308,1815,0.7604099999999789,14.28,55.46,5.49,0.902,0.725,101.68,2.534,315.1,18.05,5.075,71.71,0.01,0.01,0,0,0,0,0.02
2011,308,1830,0.7708400000000211,14.01,55.6,5.28,0.889,0.71,101.71,3.009,320.5,21.87,6.673,71.85,0,0,0,0,0,0,0
2011,308,1845,0.78125,13.71,56.51,5.24,0.886,0.682,101.73,2.436,328.6,24.68,5.075,71.87,0,0,0,0,0,0,0
2011,308,1900,0.7916599999999789,13.37,58.14,5.32,0.891,0.642,101.76,2.441,317.4,21.53,5.075,71.95,0,0,0,0,0,0,0
2011,308,1915,0.8020900000000211,13.03,59.59,5.35,0.893,0.606,101.77,2.685,318.2,20.04,5.075,71.97,0,0,0,0,0,0,0
2011,308,1930,0.8125,12.71,61.04,5.4,0.896,0.572,101.78,2.281,318.3,20.79,4.276,72.09,0,0,0,0,0,0,0
2011,308,1945,0.8229099999999789,12.44,62.42,5.46,0.9,0.542,101.79,2.059,319,27.34,4.276,72.13,0,0,0,0,0,0,0
2011,308,2000,0.8333400000000211,12.1,63.94,5.49,0.902,0.509,101.8,1.502,330.5,26.49,3.477,72.16,0,0,0,0,0,0,0
2011,308,2015,0.84375,11.89,65.1,5.56,0.906,0.486,101.82,1.676,333.9,27.39,3.477,72.19,0,0,0,0,0,0,0
2011,308,2030,0.8541599999999789,11.66,66.32,5.6,0.909,0.461,101.82,1.494,349,22.96,3.477,72.19,0,0,0,0,0,0,0
2011,308,2045,0.8645900000000211,11.41,67.56,5.62,0.91,0.437,101.83,1.325,355.1,20.84,2.678,72.19,0,0,0,0,0,0,0
2011,308,2100,0.875,11.15,68.85,5.65,0.912,0.413,101.85,1.197,345.6,26.63,2.678,72.19,0,0,0,0,0,0,0
2011,308,2115,0.8854099999999789,10.94,69.77,5.64,0.911,0.395,101.87,0.914,352.5,23.3,2.678,72.19,0,0,0,0,0,0,0
2011,308,2130,0.8958400000000211,10.71,70.81,5.64,0.911,0.376,101.88,0.551,332.5,23.24,2.678,72.23,0,0,0,0,0,0,0
2011,308,2145,0.90625,10.34,72.25,5.57,0.907,0.348,101.9,0.295,314.2,23.34,1.879,72.28,0,0,0,0,0,0,0
2011,308,2200,0.9166599999999789,10.11,73.15,5.52,0.904,0.332,101.91,0.371,320.4,29.15,2.678,72.29,0,0,0,0,0,0,0
2011,308,2215,0.9270900000000211,9.84,74.23,5.48,0.901,0.313,101.94,0.493,3.75,62.17,1.879,72.35,0,0,0,0,0,0,0
2011,308,2230,0.9375,9.16,77.06,5.36,0.894,0.266,101.95,0.176,162.2,27.62,1.08,72.36,0,0,0,0,0,0,0
2011,308,2245,0.9479099999999789,8.32,81.8,5.4,0.896,0.199,101.96,0.499,252.3,18.18,1.879,72.35,0,0,0,0,0,0,0
2011,308,2300,0.9583400000000211,7.83,83.4,5.2,0.884,0.176,101.96,0,0,0,0,72.36,0,0,0,0,0,0,0
2011,308,2315,0.96875,7.653,85.7,5.41,0.897,0.15,101.98,0.233,248.1,12.71,1.08,72.36,0,0,0,0,0,0,0
2011,308,2330,0.9791599999999789,7.348,86,5.17,0.882,0.143,101.99,0,0,0,0,72.36,0,0,0,0,0,0,0
2011,308,2345,0.9895900000000211,7.013,88.2,5.19,0.883,0.119,102.01,0.623,255.4,8.31,1.879,72.36,0,0,0,0,0,0.01,0
2011,308,2400,0,6.912,88.7,5.19,0.883,0.112,102.01,0.104,232.7,7.838,1.08,72.36,0,0,0,0,0,0.01,0
2011,309,15,0.010409999999978936,6.562,89.1,4.91,0.866,0.106,102.01,0.004,256.7,0.422,1.08,72.36,0,0,0,0,0,0.01,0
2011,309,30,0.020840000000021064,6.294,89.6,4.71,0.854,0.1,102.03,0.643,268,9.16,1.08,72.36,0,0,0,0,0,0.11,0
2011,309,45,0.03125,6.353,89.6,4.77,0.858,0.099,102.03,0.022,275.2,1.136,1.08,72.36,0.01,0.01,0,0,0,0.05,0
2011,309,100,0.041659999999978936,6.212,89.4,4.61,0.848,0.101,102.04,0.014,245,0.325,1.08,72.36,0.01,0.01,0,0,0,0.02,0
2011,309,115,0.052090000000021064,6.043,90,4.54,0.844,0.093,102.02,0.156,256.9,4.943,1.08,72.36,0.01,0.01,0,0,0,0.56,0
2011,309,130,0.0625,6.152,90.5,4.72,0.855,0.09,102.02,0.21,236.3,9.09,1.08,72.36,0.11,0.1,0,0,0,0.46,0
2011,309,145,0.07290999999997894,6.316,90,4.79,0.859,0.096,102.04,0.148,295.3,14.19,1.879,72.36,0.05,0.04,0,0,0,0.61,0
2011,309,200,0.08334000000002106,6.061,89.5,4.47,0.84,0.099,102.04,0.004,175.5,0.527,1.08,72.36,0.02,0.02,0,0,0,0.94,0
2011,309,215,0.09375,5.686,90.3,4.23,0.826,0.088,102.05,0.004,82.8,3.814,1.08,72.36,0.56,0.5,0.01,0,0,0.43,0
2011,309,230,0.10415999999997894,5.838,91.2,4.52,0.843,0.081,102.06,0.13,255.3,10.76,1.08,72.36,0.46,0.42,0,0,0,0.63,0
2011,309,245,0.11459000000002106,5.582,91.3,4.28,0.829,0.079,102.06,0.14,261.4,7.313,1.08,72.36,0.61,0.55,0,0,0,0.9,0
2011,309,300,0.125,5.451,91.6,4.2,0.824,0.075,102.06,0,0,0,0,72.36,0.94,0.84,0,0,0,0.63,0
2011,309,315,0.13540999999997894,5.744,92.1,4.57,0.846,0.072,102.06,0.016,48.51,2.468,1.08,72.36,0.43,0.38,0,0,0,0.37,0
2011,309,330,0.14584000000002106,5.734,92.1,4.56,0.845,0.073,102.06,0.037,96.1,9.36,1.08,72.36,0.63,0.57,0.01,0,0,0.54,0
2011,309,345,0.15625,5.812,91.8,4.57,0.846,0.076,102.07,0.328,117.1,11.42,1.08,72.36,0.9,0.81,0,0,0,0.78,0
2011,309,400,0.16665999999997894,5.582,91.4,4.3,0.83,0.078,102.09,0.27,104.2,5.36,1.879,72.36,0.63,0.56,0,0,0,0.78,0
2011,309,415,0.17709000000002106,5.504,91.8,4.28,0.829,0.074,102.1,0.445,114.3,8.27,1.08,72.42,0.37,0.34,0,0,0,0.55,0
2011,309,430,0.1875,5.497,92.2,4.33,0.832,0.071,102.12,0.113,106.4,5.754,1.08,72.43,0.54,0.48,0,0,0,0.93,0
2011,309,445,0.19790999999997894,5.476,92.2,4.32,0.831,0.07,102.14,0.134,115.2,3.379,1.879,72.43,0.78,0.7,0,0,0,1.12,0
2011,309,500,0.20834000000002106,5.416,92.2,4.25,0.827,0.07,102.16,0.017,118.6,1.392,1.08,72.43,0.78,0.7,0,0,0,1.16,0
2011,309,515,0.21875,5.448,92.3,4.3,0.83,0.069,102.19,0.026,87.5,6.738,1.08,72.43,0.55,0.49,0,0,0,0.98,0
2011,309,530,0.22915999999997894,5.568,92.3,4.42,0.837,0.07,102.22,0.012,99.7,2.06,1.08,72.44,0.93,0.84,0,0,0,0.91,0
2011,309,545,0.23959000000002106,5.41,92,4.21,0.825,0.072,102.24,0.438,105.9,15.42,1.879,72.44,1.12,1.01,0,0,0,1.33,0
2011,309,600,0.25,5.31,91.4,4.04,0.815,0.076,102.26,0.324,119.3,16.76,1.08,72.44,1.16,1.05,0.03,0,0,3.89,0
2011,309,615,0.26040999999997894,5.873,91,4.54,0.844,0.083,102.28,0.42,53.26,26.43,1.879,72.44,0.98,0.89,0,0,0,11.16,0
2011,309,630,0.27084000000002106,6.526,85.7,4.32,0.831,0.138,102.3,0.577,74.83,24.44,1.879,72.45,0.91,0.82,0.02,0,0,39.11,0
2011,309,645,0.28125,6.768,82.1,3.93,0.809,0.176,102.32,1.002,75.77,32.97,2.678,72.49,1.33,1.19,1.3,0,0,93.2,0.54
2011,309,700,0.29165999999997894,6.639,82.2,3.83,0.803,0.174,102.33,1.011,85.9,29.43,2.678,72.52,3.89,3.5,5.87,0,0,153,3.22
2011,309,715,0.30209000000002106,6.597,81.9,3.74,0.798,0.176,102.35,1.299,77.93,30.32,3.477,72.52,11.16,10.05,21.78,0,0,202.9,12.87
2011,309,730,0.3125,6.468,82.3,3.69,0.795,0.17,102.38,1.42,80.8,33.57,3.477,72.52,39.11,35.2,64.76,0,0,245.6,51.92
2011,309,745,0.32290999999997894,6.745,80.4,3.62,0.791,0.193,102.43,1.836,74.16,37.13,5.075,72.52,93.2,83.9,146.2,0,0,294.6,105.2
2011,309,800,0.33334000000002106,7.315,69.8,2.17,0.714,0.309,102.45,2.772,77.79,31.09,5.874,72.58,153,137.7,233.7,0,0,342.5,151.6
2011,309,815,0.34375,7.656,64.12,1.3,0.671,0.376,102.48,2.985,74.84,32.14,7.472,72.62,202.9,182.6,330.5,0,0,389.6,170.1
2011,309,830,0.35415999999997894,7.97,61.03,0.92,0.653,0.417,102.52,2.727,81,34.42,6.673,72.67,245.6,221.1,417.1,0,0,434.3,171.9
2011,309,845,0.36459000000002106,8.33,60.58,1.16,0.664,0.432,102.55,2.663,74.65,33.93,5.874,72.69,294.6,265.1,494.3,0,0,477.1,155.1
2011,309,900,0.375,8.75,58.11,0.97,0.655,0.473,102.56,2.661,74.17,36.49,6.673,72.69,342.5,308.2,581.1,0,0,518.3,269.6
2011,309,915,0.38540999999997894,8.99,53.11,-0.04,0.609,0.538,102.58,3.171,70.24,32.87,7.472,72.7,389.6,350.6,663.4,0,0,554.8,363
2011,309,930,0.39584000000002106,9.23,50.38,-0.55,0.587,0.578,102.59,3.06,77.92,37.45,7.472,72.69,434.3,390.8,741.7,0,0,587.3,344.6
2011,309,945,0.40625,9.42,48.81,-0.8,0.576,0.604,102.6,3.007,69.96,31.47,8.27,72.69,477.1,429.4,813,0,0,616,365.5
2011,309,1000,0.41665999999997894,9.73,46.27,-1.26,0.557,0.647,102.61,3.573,72.59,34.06,7.472,72.82,518.3,466.4,881,0,0,643.7,483.8
2011,309,1015,0.42709000000002106,10.3,43.75,-1.48,0.548,0.705,102.63,2.914,66.66,38.43,7.472,72.86,554.8,499.4,940,0,0,666.5,531.9
2011,309,1030,0.4375,10.57,41.63,-1.91,0.531,0.744,102.62,3.225,52.39,38.52,8.27,72.86,587.3,528.5,998,0,0,685.9,565.9
2011,309,1045,0.44790999999997894,11.23,40.92,-1.56,0.545,0.787,102.63,2.514,68.36,42.45,5.075,72.96,616,554.4,1039,0,0,701.4,594.6
2011,309,1100,0.45834000000002106,11.4,40.51,-1.53,0.546,0.802,102.62,2.602,74.95,39.88,5.075,73.03,643.7,579.4,1083,0,0,709.6,589
2011,309,1115,0.46875,11.73,38.35,-1.99,0.528,0.849,102.62,2.711,70.15,36.95,5.874,73.02,666.5,599.8,1119,0,0,716.2,659.9
2011,309,1130,0.47915999999997894,11.99,36.33,-2.49,0.509,0.892,102.62,2.9,64.34,38.9,8.27,73.02,685.9,617.3,1148,0,0,717.5,638.8
2011,309,1145,0.48959000000002106,12.31,36.04,-2.3,0.516,0.915,102.6,2.326,53.55,40.81,6.673,73.02,701.4,631.3,1161,0,0,717.5,681.8
2011,309,1200,0.5,12.61,35.03,-2.43,0.511,0.948,102.58,2.905,44.16,39.22,5.874,73.01,709.6,638.7,1182,0,0,710.3,700.2
2011,309,1215,0.5104099999999789,12.86,33.33,-2.86,0.495,0.989,102.56,2.789,58.2,38.27,5.874,73.02,716.2,644.6,1174,0,0,700.6,594.6
2011,309,1230,0.5208400000000211,13.34,32.31,-2.86,0.495,1.036,102.54,2.184,47.28,47.92,5.874,73.18,717.5,645.7,1176,0,0,684.4,638.8
2011,309,1245,0.53125,13.74,30.15,-3.44,0.474,1.097,102.52,2.461,77.89,33.8,5.874,73.18,717.5,645.7,1169,0,0,665,718.8
2011,309,1300,0.5416599999999789,13.91,29.82,-3.44,0.474,1.115,102.5,2.694,57.54,38.15,6.673,73.19,710.3,639.2,1155,0,0,643.6,705.1
2011,309,1315,0.5520900000000211,14.1,28.98,-3.67,0.466,1.142,102.47,2.299,66.92,39.01,5.874,73.27,700.6,630.6,1116,0,0,618.2,583.2
2011,309,1330,0.5625,14.35,28.74,-3.56,0.47,1.165,102.46,2.151,58.09,49.7,5.075,73.36,684.4,615.9,1097,0,0,587.9,542.7
2011,309,1345,0.5729099999999789,14.72,27.49,-3.84,0.46,1.214,102.44,2.337,68.07,40.14,5.075,73.36,665,598.5,1062,0,0,553.3,659.4
2011,309,1400,0.5833400000000211,14.65,26.36,-4.47,0.439,1.227,102.42,2.297,64.01,43.37,6.673,73.39,643.6,579.3,1020,0,0,516.6,666.8
2011,309,1415,0.59375,14.82,26.18,-4.41,0.441,1.244,102.41,2.203,68.66,41.6,5.075,73.45,618.2,556.4,964,0,0,476.6,511.1
2011,309,1430,0.6041599999999789,15.22,24.64,-4.86,0.426,1.303,102.4,2.367,58.36,41.47,6.673,73.51,587.9,529.1,912,0,0,432.9,444.7
2011,309,1445,0.6145900000000211,15.41,25.41,-4.29,0.445,1.305,102.39,2.163,70.38,37.08,5.874,73.51,553.3,498,850,0,0,387.8,271.6
2011,309,1500,0.625,15.46,25.95,-3.96,0.456,1.3,102.39,2.102,74.27,41.02,5.874,73.51,516.6,465,780.9,0,0,339.5,484.6
2011,309,1515,0.6354099999999789,15.36,25.48,-4.31,0.444,1.3,102.38,2.238,45.59,42.47,6.673,73.51,476.6,428.9,712.1,0,0,290.1,381.5
2011,309,1530,0.6458400000000211,15.56,25.02,-4.37,0.442,1.324,102.37,2.221,59.6,34.89,5.075,73.51,432.9,389.6,635.8,0,0,239.6,365.7
2011,309,1545,0.65625,15.34,25.13,-4.5,0.438,1.305,102.37,2.266,60.56,37.05,5.075,73.51,387.8,349,558.6,0,0,189.5,358.9
2011,309,1600,0.6666599999999789,15.21,25.06,-4.65,0.433,1.294,102.37,2.248,46.52,31.79,5.874,73.51,339.5,305.6,476.1,0,0,139.9,294.8
2011,309,1615,0.6770900000000211,15.26,25.37,-4.44,0.44,1.294,102.36,1.668,63.12,35.77,4.276,73.51,290.1,261.1,393.6,0,0,86,123.3
2011,309,1630,0.6875,15.16,25.91,-4.26,0.446,1.276,102.36,1.921,71.37,36.62,4.276,73.51,239.6,215.6,313.7,0,0,36.92,113
2011,309,1645,0.6979099999999789,14.84,27.17,-3.9,0.458,1.228,102.36,1.829,66.03,39.59,4.276,74.13,189.5,170.5,235.3,0,0,8.5,175.3
2011,309,1700,0.7083400000000211,14.64,28.74,-3.3,0.479,1.187,102.36,1.728,71.55,34.24,3.477,74.17,139.9,125.9,158.9,0,0,2.38,152
2011,309,1715,0.71875,14.3,30.62,-2.75,0.499,1.13,102.37,1.373,68.28,28.4,3.477,74.17,86,77.36,86.4,0,0,0.02,90.5
2011,309,1730,0.7291599999999789,13.67,32.73,-2.41,0.512,1.052,102.37,1.488,81,30.48,4.276,74.27,36.92,33.22,40,0,0,0,34.97
2011,309,1745,0.7395900000000211,12.88,35.5,-2.02,0.527,0.958,102.39,1.171,80.8,27.87,3.477,74.45,8.5,7.65,15.31,0,0,0,8.97
2011,309,1800,0.75,12.12,39.08,-1.39,0.552,0.861,102.41,1.033,74.78,26.62,2.678,74.48,2.38,2.14,3.07,0,0,0,2.07
2011,309,1815,0.7604099999999789,11.51,41.97,-0.95,0.57,0.788,102.42,1.175,83.1,29.69,2.678,74.51,0.02,0.02,0,0,0,0,0
2011,309,1830,0.7708400000000211,11.15,43.73,-0.73,0.579,0.745,102.43,1.369,76.11,29.28,2.678,74.58,0,0,0,0,0,0,0
2011,309,1845,0.78125,10.89,44.74,-0.66,0.582,0.719,102.43,1.615,77.97,31.78,3.477,74.64,0,0,0,0,0,0,0
2011,309,1900,0.7916599999999789,10.53,46.37,-0.48,0.59,0.682,102.45,1.571,76.19,29.97,3.477,74.66,0,0,0,0,0,0,0
2011,309,1915,0.8020900000000211,10.28,47.68,-0.34,0.596,0.654,102.48,1.386,83.4,28.57,3.477,74.68,0,0,0,0,0,0,0
2011,309,1930,0.8125,10.11,48.57,-0.25,0.6,0.636,102.51,1.76,78.69,31.34,4.276,74.77,0,0,0,0,0,0,0
2011,309,1945,0.8229099999999789,9.88,49.66,-0.13,0.605,0.613,102.53,1.525,79.53,28.72,3.477,74.82,0,0,0,0,0,0,0
2011,309,2000,0.8333400000000211,9.53,51.25,-0.04,0.609,0.579,102.54,1.416,82.2,26.02,3.477,74.82,0,0,0,0,0,0,0
2011,309,2015,0.84375,9.23,52.76,0.09,0.615,0.55,102.56,1.455,90.2,28.91,3.477,74.82,0,0,0,0,0,0,0
2011,309,2030,0.8541599999999789,8.95,54.43,0.25,0.622,0.521,102.58,1.397,88.8,28.62,3.477,74.82,0,0,0,0,0,0,0
2011,309,2045,0.8645900000000211,8.73,55.68,0.36,0.627,0.499,102.59,1.504,86.5,27.95,4.276,74.84,0,0,0,0,0,0,0
2011,309,2100,0.875,8.72,55.68,0.36,0.627,0.499,102.6,1.844,82.3,27.24,4.276,74.99,0,0,0,0,0,0,0
2011,309,2115,0.8854099999999789,8.64,56.07,0.38,0.628,0.492,102.59,1.987,83.9,26.68,5.075,74.99,0,0,0,0,0,0,0
2011,309,2130,0.8958400000000211,8.56,56.56,0.43,0.63,0.484,102.6,2.102,84.2,30.06,5.874,75.01,0,0,0,0,0,0,0
2011,309,2145,0.90625,8.57,56.49,0.43,0.63,0.485,102.61,2.481,82.6,28.98,5.075,75.06,0,0,0,0,0,0,0
2011,309,2200,0.9166599999999789,8.46,57.01,0.45,0.631,0.476,102.62,2.346,80.8,29.72,5.874,75.08,0,0,0,0,0,0,0
2011,309,2215,0.9270900000000211,8.29,57.87,0.49,0.633,0.461,102.64,2.065,86.7,33.79,4.276,75.15,0,0,0,0,0,0,0
2011,309,2230,0.9375,8.16,58.6,0.54,0.635,0.449,102.67,2.098,85.4,28.92,5.075,75.15,0,0,0,0,0,0,0
2011,309,2245,0.9479099999999789,8.02,59.23,0.56,0.636,0.438,102.67,2.337,84.3,29.48,5.874,75.16,0,0,0,0,0,0,0
2011,309,2300,0.9583400000000211,7.822,60.19,0.58,0.637,0.422,102.67,2.055,83.6,29.34,5.075,75.28,0,0,0,0,0,0,0
2011,309,2315,0.96875,7.577,61.23,0.6,0.638,0.404,102.67,1.972,81.3,27.51,4.276,75.32,0,0,0,0,0,0,0
2011,309,2330,0.9791599999999789,7.45,61.75,0.6,0.638,0.395,102.67,2.073,79.48,29.24,4.276,75.32,0,0,0,0,0,0,0
2011,309,2345,0.9895900000000211,7.32,62.5,0.65,0.64,0.384,102.68,1.946,80.8,30.9,4.276,75.31,0,0,0,0,0,0,0
